id|product name|variant label|Original price|discounted price|disc%|category|product link
9341111790512|Quarter Button Jumper|Size 10-12 / Deep Olive|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Deep+Olive&size=10-12
9341111790673|Quarter Button Jumper|Size 10-12 / Bge Otml|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Bge+Otml&size=10-12
9341111790529|Quarter Button Jumper|Size 14-16 / Deep Olive|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Deep+Olive&size=14-16
9341111790635|Quarter Button Jumper|Size 10-12 / Taupe Mrl|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Taupe+Mrl&size=10-12
9341111790680|Quarter Button Jumper|Size 14-16 / Bge Otml|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Bge+Otml&size=14-16
9341111790536|Quarter Button Jumper|Size 18-20 / Deep Olive|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Deep+Olive&size=18-20
9341111790642|Quarter Button Jumper|Size 14-16 / Taupe Mrl|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Taupe+Mrl&size=14-16
9341111790505|Quarter Button Jumper|Size 6-8 / Deep Olive|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Deep+Olive&size=6-8
9341111790598|Quarter Button Jumper|Size 10-12 / Gry Chmrle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Gry+Chmrle&size=10-12
9341111790604|Quarter Button Jumper|Size 14-16 / Gry Chmrle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Gry+Chmrle&size=14-16
9341111790710|Quarter Button Jumper|Size 10-12 / Yllw Brass|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Yllw+Brass&size=10-12
9341111790666|Quarter Button Jumper|Size 6-8 / Bge Otml|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Bge+Otml&size=6-8
9341111790550|Quarter Button Jumper|Size 10-12 / Chmbr Blue|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Chmbr+Blue&size=10-12
9341111790659|Quarter Button Jumper|Size 18-20 / Taupe Mrl|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Taupe+Mrl&size=18-20
9341111790697|Quarter Button Jumper|Size 18-20 / Bge Otml|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Bge+Otml&size=18-20
9341111790628|Quarter Button Jumper|Size 6-8 / Taupe Mrl|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Taupe+Mrl&size=6-8
9341111790727|Quarter Button Jumper|Size 14-16 / Yllw Brass|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Yllw+Brass&size=14-16
9341111790611|Quarter Button Jumper|Size 18-20 / Gry Chmrle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Gry+Chmrle&size=18-20
9341111790567|Quarter Button Jumper|Size 14-16 / Chmbr Blue|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Chmbr+Blue&size=14-16
9341111790574|Quarter Button Jumper|Size 18-20 / Chmbr Blue|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Chmbr+Blue&size=18-20
9341111790703|Quarter Button Jumper|Size 6-8 / Yllw Brass|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Yllw+Brass&size=6-8
9341111790543|Quarter Button Jumper|Size 6-8 / Chmbr Blue|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Chmbr+Blue&size=6-8
9341111790581|Quarter Button Jumper|Size 6-8 / Gry Chmrle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Gry+Chmrle&size=6-8
9341111790734|Quarter Button Jumper|Size 18-20 / Yllw Brass|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/quarter-button-jumper-s173769/?selectedSwatch=Yllw+Brass&size=18-20
9341111142656|Active Womens Core V-Neck T-shirt|Size 14 / Shade Navy|9.0|9.0|0%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=Shade+Navy&size=14
9341111142663|Active Womens Core V-Neck T-shirt|Size 16 / Shade Navy|9.0|9.0|0%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=Shade+Navy&size=16
9341111142649|Active Womens Core V-Neck T-shirt|Size 12 / Shade Navy|9.0|9.0|0%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=Shade+Navy&size=12
9341111142687|Active Womens Core V-Neck T-shirt|Size 6 / White|9.0|6.0|33.3%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=White&size=6
9341111142731|Active Womens Core V-Neck T-shirt|Size 16 / White|9.0|6.0|33.3%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=White&size=16
9341111142670|Active Womens Core V-Neck T-shirt|Size 18 / Shade Navy|9.0|9.0|0%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=Shade+Navy&size=18
9341111142717|Active Womens Core V-Neck T-shirt|Size 12 / White|9.0|6.0|33.3%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=White&size=12
9341111142724|Active Womens Core V-Neck T-shirt|Size 14 / White|9.0|6.0|33.3%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=White&size=14
9341111157803|Active Womens Core V-Neck T-shirt|Size 20 / White|9.0|6.0|33.3%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=White&size=20
9341111142601|Active Womens Core V-Neck T-shirt|Size 8 / Shade Navy|9.0|9.0|0%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=Shade+Navy&size=8
9341111142755|Active Womens Core V-Neck T-shirt|Size 10 / Shade Navy|9.0|9.0|0%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=Shade+Navy&size=10
9341111142748|Active Womens Core V-Neck T-shirt|Size 18 / White|9.0|6.0|33.3%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=White&size=18
9341111142700|Active Womens Core V-Neck T-shirt|Size 10 / White|9.0|6.0|33.3%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=White&size=10
9341111142694|Active Womens Core V-Neck T-shirt|Size 8 / White|9.0|6.0|33.3%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=White&size=8
9341111142571|Active Womens Core V-Neck T-shirt|Size 6 / Shade Navy|9.0|9.0|0%|Clearance|https://www.kmart.co.nz/product/active-womens-core-v-neck-t-shirt-s169715/?selectedSwatch=Shade+Navy&size=6
9341111790352|Relaxed Jumper|Size 10-12 / Brn Marle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Brn+Marle&size=10-12
9341111790369|Relaxed Jumper|Size 14-16 / Brn Marle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Brn+Marle&size=14-16
9341111790314|Relaxed Jumper|Size 10-12 / Black|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Black&size=10-12
9341111790321|Relaxed Jumper|Size 14-16 / Black|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Black&size=14-16
9341111790406|Relaxed Jumper|Size 14-16 / Gry Chmrle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Gry+Chmrle&size=14-16
9341111790437|Relaxed Jumper|Size 10-12 / Fudge|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Fudge&size=10-12
9341111790444|Relaxed Jumper|Size 14-16 / Fudge|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Fudge&size=14-16
9341111790338|Relaxed Jumper|Size 18-20 / Black|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Black&size=18-20
9341111790390|Relaxed Jumper|Size 10-12 / Gry Chmrle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Gry+Chmrle&size=10-12
9341111790376|Relaxed Jumper|Size 18-20 / Brn Marle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Brn+Marle&size=18-20
9341111790345|Relaxed Jumper|Size 6-8 / Brn Marle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Brn+Marle&size=6-8
9341111790482|Relaxed Jumper|Size 14-16 / Soft Prpl|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Soft+Prpl&size=14-16
9341111790413|Relaxed Jumper|Size 18-20 / Gry Chmrle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Gry+Chmrle&size=18-20
9341111790451|Relaxed Jumper|Size 18-20 / Fudge|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Fudge&size=18-20
9341111790307|Relaxed Jumper|Size 6-8 / Black|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Black&size=6-8
9341111790475|Relaxed Jumper|Size 10-12 / Soft Prpl|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Soft+Prpl&size=10-12
9341111790420|Relaxed Jumper|Size 6-8 / Fudge|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Fudge&size=6-8
9341111790499|Relaxed Jumper|Size 18-20 / Soft Prpl|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Soft+Prpl&size=18-20
9341111790468|Relaxed Jumper|Size 6-8 / Soft Prpl|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Soft+Prpl&size=6-8
9341111790383|Relaxed Jumper|Size 6-8 / Gry Chmrle|22.0|15.0|31.8%|Clearance|https://www.kmart.co.nz/product/relaxed-jumper-s173768/?selectedSwatch=Gry+Chmrle&size=6-8
9341111789523|Cotton Printed Flannel Pants|Size 12 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=12
9341111789530|Cotton Printed Flannel Pants|Size 14 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=14
9341111789516|Cotton Printed Flannel Pants|Size 10 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=10
9341111789547|Cotton Printed Flannel Pants|Size 16 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=16
9341111789448|Cotton Printed Flannel Pants|Size 14 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=14
9341111789431|Cotton Printed Flannel Pants|Size 12 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=12
9341111789455|Cotton Printed Flannel Pants|Size 16 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=16
9341111789424|Cotton Printed Flannel Pants|Size 10 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=10
9341111789554|Cotton Printed Flannel Pants|Size 18 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=18
9341111789691|Cotton Printed Flannel Pants|Size 12 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=12
9341111789264|Cotton Printed Flannel Pants|Size 14 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=14
9341111789073|Cotton Printed Flannel Pants|Size 12 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=12
9341111789684|Cotton Printed Flannel Pants|Size 10 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=10
9341111789707|Cotton Printed Flannel Pants|Size 14 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=14
9341111789561|Cotton Printed Flannel Pants|Size 20 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=20
9341111789066|Cotton Printed Flannel Pants|Size 10 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=10
9341111789097|Cotton Printed Flannel Pants|Size 16 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=16
9341111789462|Cotton Printed Flannel Pants|Size 18 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=18
9341111789257|Cotton Printed Flannel Pants|Size 12 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=12
9341111844697|Cotton Printed Flannel Pants|Size 10 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=10
9341111789271|Cotton Printed Flannel Pants|Size 16 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=16
9341111789509|Cotton Printed Flannel Pants|Size 8 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=8
9341111789479|Cotton Printed Flannel Pants|Size 20 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=20
9341111789714|Cotton Printed Flannel Pants|Size 16 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=16
9341111789080|Cotton Printed Flannel Pants|Size 14 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=14
9341111789578|Cotton Printed Flannel Pants|Size 22 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=22
9341111789240|Cotton Printed Flannel Pants|Size 10 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=10
9341111789486|Cotton Printed Flannel Pants|Size 22 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=22
9341111789165|Cotton Printed Flannel Pants|Size 12 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=12
9341111844727|Cotton Printed Flannel Pants|Size 16 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=16
9341111789189|Cotton Printed Flannel Pants|Size 16 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=16
9341111844703|Cotton Printed Flannel Pants|Size 12 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=12
9341111789349|Cotton Printed Flannel Pants|Size 12 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=12
9341111789288|Cotton Printed Flannel Pants|Size 18 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=18
9341111844710|Cotton Printed Flannel Pants|Size 14 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=14
9341111789059|Cotton Printed Flannel Pants|Size 8 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=8
9341111789172|Cotton Printed Flannel Pants|Size 14 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=14
9341111789158|Cotton Printed Flannel Pants|Size 10 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=10
9341111789417|Cotton Printed Flannel Pants|Size 8 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=8
9341111789295|Cotton Printed Flannel Pants|Size 20 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=20
9341111844680|Cotton Printed Flannel Pants|Size 8 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=8
9341111789103|Cotton Printed Flannel Pants|Size 18 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=18
9341111789301|Cotton Printed Flannel Pants|Size 22 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=22
9341111789356|Cotton Printed Flannel Pants|Size 14 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=14
9341111789721|Cotton Printed Flannel Pants|Size 18 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=18
9341111789493|Cotton Printed Flannel Pants|Size 6 / Pk Bwn Chk|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Pk+Bwn+Chk&size=6
9341111789738|Cotton Printed Flannel Pants|Size 20 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=20
9341111789387|Cotton Printed Flannel Pants|Size 20 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=20
9341111844734|Cotton Printed Flannel Pants|Size 18 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=18
9341111789110|Cotton Printed Flannel Pants|Size 20 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=20
9341111789332|Cotton Printed Flannel Pants|Size 10 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=10
9341111789363|Cotton Printed Flannel Pants|Size 16 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=16
9341111789196|Cotton Printed Flannel Pants|Size 18 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=18
9341111789370|Cotton Printed Flannel Pants|Size 18 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=18
9341111789219|Cotton Printed Flannel Pants|Size 22 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=22
9341111789127|Cotton Printed Flannel Pants|Size 22 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=22
9341111789677|Cotton Printed Flannel Pants|Size 8 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=8
9341111844741|Cotton Printed Flannel Pants|Size 20 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=20
9341111789660|Cotton Printed Flannel Pants|Size 6 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=6
9341111789202|Cotton Printed Flannel Pants|Size 20 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=20
9341111789141|Cotton Printed Flannel Pants|Size 8 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=8
9341111844758|Cotton Printed Flannel Pants|Size 22 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=22
9341111789394|Cotton Printed Flannel Pants|Size 22 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=22
9341111789400|Cotton Printed Flannel Pants|Size 6 / Nvy Heart|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Nvy+Heart&size=6
9341111789745|Cotton Printed Flannel Pants|Size 22 / Thn Stripe|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Thn+Stripe&size=22
9341111789233|Cotton Printed Flannel Pants|Size 8 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=8
9341111789042|Cotton Printed Flannel Pants|Size 6 / Gingham|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Gingham&size=6
9341111844673|Cotton Printed Flannel Pants|Size 6 / Rose Lace|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Rose+Lace&size=6
9341111789134|Cotton Printed Flannel Pants|Size 6 / Fluffy Cat|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Fluffy+Cat&size=6
9341111789226|Cotton Printed Flannel Pants|Size 6 / Leo Skin|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Leo+Skin&size=6
9341111789325|Cotton Printed Flannel Pants|Size 8 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=8
9341111789318|Cotton Printed Flannel Pants|Size 6 / Mystical|10.0|5.0|50.0%|Clearance|https://www.kmart.co.nz/product/cotton-printed-flannel-pants-s173761/?selectedSwatch=Mystical&size=6
9341111074339|Spiral Potato Slicer||7.0|2.0|71.4%|Clearance|https://www.kmart.co.nz/product/spiral-potato-slicer-43530908/?selectedSwatch=Assorted&size=One+Size
9341111750073|Relaxed Joggers|Size M / Black|18.0|9.0|50.0%|Clearance|https://www.kmart.co.nz/product/relaxed-joggers-s173519/?selectedSwatch=Black&size=M
